from,to,quantity,exports,probability,exporter_mismanagement,importer_mismanagement,trade_fraction,old_trade,percent_change
MEX,BRA,309.57935426,282039.23129921,0.0010976464261157103,0.23,0.2520932,0.19909621329299473,0.19909621329299473,0
MEX,CAN,652.2026553899999,282039.23129921,0.00231245366960347,0.23,0.02,0.19909621329299473,0.19909621329299473,0
MEX,CHE,11.0231,282039.23129921,3.9083569860909896e-5,0.23,0.02,0.19909621329299473,0.19909621329299473,0
MEX,CHL,129.69118074,282039.23129921,4.5983383284154935e-4,0.23,0.158,0.19909621329299473,0.19909621329299473,0
MEX,CHN,4829.473641299999,282039.23129921,0.017123410878171427,0.23,0.2525,0.19909621329299473,0.19909621329299473,0
MEX,COL,436.30532109999996,282039.23129921,0.0015469667786646747,0.23,0.06,0.19909621329299473,0.19909621329299473,0
MEX,CRI,27.105802899999997,282039.23129921,9.610649828797744e-5,0.23,0.111,0.19909621329299473,0.19909621329299473,0
MEX,ECU,712.9278109799999,282039.23129921,0.002527761147610236,0.23,0.3588,0.19909621329299473,0.19909621329299473,0
MEX,GBR,0.6635906199999999,282039.23129921,2.3528309056267755e-6,0.23,0.04572,0.19909621329299473,0.19909621329299473,0
MEX,GTM,0.6569767599999999,282039.23129921,2.32938076371023e-6,0.23,0.77,0.19909621329299473,0.19909621329299473,0
MEX,HKG,26549.395392849998,282039.23129921,0.09413369647389322,0.23,0.02,0.19909621329299473,0.19909621329299473,0
MEX,HND,19.586946389999998,282039.23129921,6.944759528585079e-5,0.23,0.308,0.19909621329299473,0.19909621329299473,0
MEX,IDN,591.5557638099999,282039.23129921,0.0020974236849427156,0.23,0.605,0.19909621329299473,0.19909621329299473,0
MEX,IND,1941.5195468899997,282039.23129921,0.006883863418384795,0.23,0.79,0.19909621329299473,0.19909621329299473,0
MEX,KOR,4399.58045747,282039.23129921,0.015599179012094844,0.23,0.02,0.19909621329299473,0.19909621329299473,0
MEX,LAO,69.44552999999999,282039.23129921,2.4622649012373234e-4,0.23,0.62,0.19909621329299473,0.19909621329299473,0
MEX,MYS,23868.67447613,282039.23129921,0.08462891621913471,0.23,0.19875,0.19909621329299473,0.19909621329299473,0
MEX,NIC,1.6843296799999998,282039.23129921,5.971969474747032e-6,0.23,0.922,0.19909621329299473,0.19909621329299473,0
MEX,PER,1972.473514,282039.23129921,0.006993613990911218,0.23,0.5839,0.19909621329299473,0.19909621329299473,0
MEX,PHL,524.72270851,282039.23129921,0.001860460000876019,0.23,0.74,0.19909621329299473,0.19909621329299473,0
MEX,PRY,41.4027636,282039.23129921,1.467978883975776e-4,0.23,0.254,0.19909621329299473,0.19909621329299473,0
MEX,SGP,1262.05015134,282039.23129921,0.00447473263037338,0.23,0.02,0.19909621329299473,0.19909621329299473,0
MEX,THA,257.83802517,282039.23129921,9.141920575455851e-4,0.23,0.6225,0.19909621329299473,0.19909621329299473,0
MEX,TWN,12373.90594792,282039.23129921,0.04387299557908936,0.23,0.03,0.19909621329299473,0.19909621329299473,0
MEX,URY,117.56136149999999,282039.23129921,4.168262725666041e-4,0.23,0.218,0.19909621329299473,0.19909621329299473,0
MEX,USA,175955.86668076998,282039.23129921,0.6238701824218978,0.23,0.02,0.19909621329299473,0.19909621329299473,0
MEX,VNM,3527.2475973899996,282039.23129921,0.01250623036072599,0.23,0.64,0.19909621329299473,0.19909621329299473,0
MHL,IDN,67.46376815856551,67.46376815856551,1,0.652,0.605,0.9,636.6347403298247,0.998586316543873
MKD,SRB,1301.1909934925648,6630.640804703618,0.1962391014409242,0.2693,0.458075,0.9,1.1985627849167182,0.24910066345624415
MKD,TUR,140.53757664743796,6630.640804703618,0.02119517265175094,0.2693,0.47,0.9,1.1985627849167182,0.24910066345624415
MMR,CHN,2383.6020747,6350.966781169999,0.3753132643941941,1,0.2525,0.11138141214299042,0.11138141214299042,0
MMR,HKG,288.99040808,6350.966781169999,0.0455033726419147,1,0.02,0.11138141214299042,0.11138141214299042,0
MMR,MYS,34.44498288,6350.966781169999,0.005423581017952421,1,0.19875,0.11138141214299042,0.11138141214299042,0
MMR,SGP,178.3427349,6350.966781169999,0.028081194729087378,1,0.02,0.11138141214299042,0.11138141214299042,0
MMR,THA,2143.0901581099997,6350.966781169999,0.3374431377068534,1,0.6225,0.11138141214299042,0.11138141214299042,0
MMR,TWN,116.84485999999998,6350.966781169999,0.0183979642826087,1,0.03,0.11138141214299042,0.11138141214299042,0
MMR,UKR,677.3694949999999,6350.966781169999,0.10665612312889666,1,0.49035,0.11138141214299042,0.11138141214299042,0
MMR,VNM,380.23301602,6350.966781169999,0.05987009995822274,1,0.64,0.11138141214299042,0.11138141214299042,0
MNE,BIH,221.9611416,494.11927598,0.4492055914227967,0.9658,0.6932903,0.11873604932908464,0.11873604932908464,0
MNE,MKD,178.72633878,494.11927598,0.3617068741662168,0.9658,0.2693,0.11873604932908464,0.11873604932908464,0
MNE,SRB,93.4317956,494.11927598,0.18908753441098652,0.9658,0.458075,0.11873604932908464,0.11873604932908464,0
MNG,CHN,1175.3049681999998,1175.3049681999998,1,1,0.2525,0.04200669596283511,0.04200669596283511,0
MOZ,KHM,49.714180999999996,3722.19553013,0.01335614440390876,1,1,0.2820116420734063,0.2820116420734063,0
MOZ,TUR,82.30838538999998,3722.19553013,0.022112859124067918,1,0.47,0.2820116420734063,0.2820116420734063,0
MOZ,USA,666.015702,3722.19553013,0.17893087469715463,1,0.02,0.2820116420734063,0.2820116420734063,0
MOZ,ZAF,2924.1572617399997,3722.19553013,0.7856001217748686,1,0.02,0.2820116420734063,0.2820116420734063,0
MRT,IND,347.22765,976.6025675999999,0.35554652580251933,0.567,0.79,0.12807762309410878,0.12807762309410878,0
MRT,UKR,629.3749176,976.6025675999999,0.6444534741974808,0.567,0.49035,0.12807762309410878,0.12807762309410878,0
MUS,BGD,53.021111,2061.28552839,0.025722351547004255,0.02,0.9675,0.5710019891108582,0.5710019891108582,0
MUS,HKG,34.722764999999995,2061.28552839,0.01684519903805892,0.02,0.02,0.5710019891108582,0.5710019891108582,0
MUS,IND,571.5223818699999,2061.28552839,0.2772650241795452,0.02,0.79,0.5710019891108582,0.5710019891108582,0
MUS,MDG,0.7936631999999999,2061.28552839,3.8503312086991814e-4,0.02,0.987,0.5710019891108582,0.5710019891108582,0
MUS,ZAF,1323.1225345799999,2061.28552839,0.6418919244115812,0.02,0.02,0.5710019891108582,0.5710019891108582,0
MYS,ARE,220.462,44144.936094599994,0.004994049589913618,0.19875,0.64,0.08935492716351454,0.08935492716351454,0
MYS,AUS,674.9444129999999,44144.936094599994,0.015289282819520541,0.19875,0.02,0.08935492716351454,0.08935492716351454,0
MYS,BGD,877.53576328,44144.936094599994,0.019878514749675762,0.19875,0.9675,0.08935492716351454,0.08935492716351454,0
MYS,BRA,0.00220462,44144.936094599994,4.9940495899136185e-8,0.19875,0.2520932,0.08935492716351454,0.08935492716351454,0
MYS,BRN,141.35141592,44144.936094599994,0.0032019848350690154,0.19875,0.3,0.08935492716351454,0.08935492716351454,0
MYS,CHN,3250.22276436,44144.936094599994,0.0736261744131867,0.19875,0.2525,0.08935492716351454,0.08935492716351454,0
MYS,ECU,0.5070626,44144.936094599994,1.1486314056801323e-5,0.19875,0.3588,0.08935492716351454,0.08935492716351454,0
MYS,GBR,5.33407809,44144.936094599994,1.2083102982796e-4,0.19875,0.04572,0.08935492716351454,0.08935492716351454,0
MYS,HKG,1452.8677285099998,44144.936094599994,0.032911311172737684,0.19875,0.02,0.08935492716351454,0.08935492716351454,0
MYS,IDN,16635.40333862,44144.936094599994,0.3768360498466078,0.19875,0.605,0.08935492716351454,0.08935492716351454,0
MYS,IND,5207.17575356,44144.936094599994,0.11795635500301392,0.19875,0.79,0.08935492716351454,0.08935492716351454,0
MYS,JPN,89.08208033999999,44144.936094599994,0.002017945617796396,0.19875,0.153,0.08935492716351454,0.08935492716351454,0
MYS,KEN,123.67036351999998,44144.936094599994,0.002801462057957943,0.19875,0.94,0.08935492716351454,0.08935492716351454,0
MYS,KOR,1524.1486046599998,44144.936094599994,0.0345260122563965,0.19875,0.02,0.08935492716351454,0.08935492716351454,0
MYS,KWT,0.07826400999999998,44144.936094599994,1.7728876044193342e-6,0.19875,1,0.08935492716351454,0.08935492716351454,0
MYS,MEX,85.98017999999999,44144.936094599994,0.001947679340066311,0.19875,0.23,0.08935492716351454,0.08935492716351454,0
MYS,MMR,95.31123414999999,44144.936094599994,0.002159052488959405,0.19875,1,0.08935492716351454,0.08935492716351454,0
MYS,OMN,120.89695155999999,44144.936094599994,0.00273863691411683,0.19875,1,0.08935492716351454,0.08935492716351454,0
MYS,PAK,209.81148077999998,44144.936094599994,0.004752787054224892,0.19875,0.72,0.08935492716351454,0.08935492716351454,0
MYS,PHL,7.3446915299999995,44144.936094599994,1.663767620879722e-4,0.19875,0.74,0.08935492716351454,0.08935492716351454,0
MYS,SGP,599.5188512499999,44144.936094599994,0.013580693603571344,0.19875,0.02,0.08935492716351454,0.08935492716351454,0
MYS,SLV,60.00093792,44144.936094599994,0.0013591805363908905,0.19875,0.238,0.08935492716351454,0.08935492716351454,0
MYS,THA,4464.510925709999,44144.936094599994,0.10113302500071165,0.19875,0.6225,0.08935492716351454,0.08935492716351454,0
MYS,TUR,586.69126978,44144.936094599994,0.013290114828182221,0.19875,0.47,0.08935492716351454,0.08935492716351454,0
MYS,TWN,871.0266227299999,44144.936094599994,0.019731065435533563,0.19875,0.03,0.08935492716351454,0.08935492716351454,0
MYS,UKR,1018.11886913,44144.936094599994,0.02306309532192393,0.19875,0.49035,0.08935492716351454,0.08935492716351454,0
MYS,USA,2044.0994131799998,44144.936094599994,0.04630427845222418,0.19875,0.02,0.08935492716351454,0.08935492716351454,0
MYS,VNM,3171.4737379599997,44144.936094599994,0.07184229989966955,0.19875,0.64,0.08935492716351454,0.08935492716351454,0
MYS,YEM,128.7608311,44144.936094599994,0.0029167746629890487,0.19875,0.82,0.08935492716351454,0.08935492716351454,0
NER,NGA,16.53465,16.53465,1,0.98,0.82,0.0029020950737202707,0.0029020950737202707,0
NGA,ARE,99.2079,8170.494782669999,0.012142214472791119,0.82,0.64,0.07399534647628996,0.07399534647628996,0
NGA,BEN,1.10231,8170.494782669999,1.3491349414212356e-4,0.82,0.77,0.07399534647628996,0.07399534647628996,0
NGA,GBR,19.169170899999997,8170.494782669999,0.0023461456631315284,0.82,0.04572,0.07399534647628996,0.07399534647628996,0
NGA,HKG,25.242898999999998,8170.494782669999,0.003089519015854629,0.82,0.02,0.07399534647628996,0.07399534647628996,0
NGA,HND,24.250819999999997,8170.494782669999,0.002968096871126718,0.82,0.308,0.07399534647628996,0.07399534647628996,0
NGA,IND,23.479203,8170.494782669999,0.0028736574252272314,0.82,0.79,0.07399534647628996,0.07399534647628996,0
NGA,MAR,86.31087299999999,8170.494782669999,0.010563726591328274,0.82,0.56,0.07399534647628996,0.07399534647628996,0
NGA,THA,27.55775,8170.494782669999,0.0033728373535530888,0.82,0.6225,0.07399534647628996,0.07399534647628996,0
NGA,TUR,188.36052817999996,8170.494782669999,0.023053748052017785,0.82,0.47,0.07399534647628996,0.07399534647628996,0
NGA,UKR,165.3465,8170.494782669999,0.02023702412131853,0.82,0.49035,0.07399534647628996,0.07399534647628996,0
NGA,USA,6403.312176139999,8170.494782669999,0.7837116779906308,0.82,0.02,0.07399534647628996,0.07399534647628996,0
NGA,VNM,243.01636491,8170.494782669999,0.0297431638320667,0.82,0.64,0.07399534647628996,0.07399534647628996,0
NIC,CAN,161.32819785299336,12308.945888229153,0.01310658112546168,0.922,0.02,0.9,0.9567000219369043,0.05926624922837486
NIC,CRI,173.08962751745523,12308.945888229153,0.014062099962839063,0.922,0.111,0.9,0.9567000219369043,0.05926624922837486
NIC,ECU,23.159916251639103,12308.945888229153,0.0018815515529876981,0.922,0.3588,0.9,0.9567000219369043,0.05926624922837486
NIC,GBR,534.4087937762364,12308.945888229153,0.04341629239651488,0.922,0.04572,0.9,0.9567000219369043,0.05926624922837486
NIC,GTM,445.2544192918328,12308.945888229153,0.036173237199590126,0.922,0.77,0.9,0.9567000219369043,0.05926624922837486
NIC,HND,6160.073155797078,12308.945888229153,0.5004549708588658,0.922,0.308,0.9,0.9567000219369043,0.05926624922837486
NIC,IND,83.46239005236076,12308.945888229153,0.006780628561554934,0.922,0.79,0.9,0.9567000219369043,0.05926624922837486
NIC,KOR,70.34977516017948,12308.945888229153,0.005715337105141865,0.922,0.02,0.9,0.9567000219369043,0.05926624922837486
NIC,LAO,103.74157525058115,12308.945888229153,0.008428144553774304,0.922,0.62,0.9,0.9567000219369043,0.05926624922837486
NIC,MEX,84.4495952225748,12308.945888229153,0.006860830812761357,0.922,0.23,0.9,0.9567000219369043,0.05926624922837486
NIC,MYS,107.82312939970139,12308.945888229153,0.00875973705456053,0.922,0.19875,0.9,0.9567000219369043,0.05926624922837486
NIC,OMN,106.16396104640049,12308.945888229153,0.008624943355053934,0.922,1,0.9,0.9567000219369043,0.05926624922837486
NIC,SLV,859.2418109657099,12308.945888229153,0.06980628713197845,0.922,0.238,0.9,0.9567000219369043,0.05926624922837486
NIC,TWN,20.801823229510184,12308.945888229153,0.0016899760075639485,0.922,0.03,0.9,0.9567000219369043,0.05926624922837486
NIC,USA,2901.8128613078384,12308.945888229153,0.23574828321268315,0.922,0.02,0.9,0.9567000219369043,0.05926624922837486
NOR,CHN,2.042286580433806,2986.8775221800233,6.837530381705136e-4,0.0342,0.2525,0.9,23.258607765963067,0.9613046486248816
NOR,GBR,44.650322123053186,2986.8775221800233,0.01494882926785173,0.0342,0.04572,0.9,23.258607765963067,0.9613046486248816
NOR,HKG,44.42276157780226,2986.8775221800233,0.014872642499709715,0.0342,0.02,0.9,23.258607765963067,0.9613046486248816
NOR,MYS,16.584365143105423,2986.8775221800233,0.0055524088349632236,0.0342,0.19875,0.9,23.258607765963067,0.9613046486248816
NOR,VNM,0.05758326824531408,2986.8775221800233,1.927875107623628e-5,0.0342,0.64,0.9,23.258607765963067,0.9613046486248816
NZL,AUS,1766.130955894991,16201.542073801122,0.10901005273756824,0.02,0.02,0.9,1.7791774828943263,0.49414827432735936
NZL,BGD,631.6944473137498,16201.542073801122,0.03898977297569953,0.02,0.9675,0.9,1.7791774828943263,0.49414827432735936
NZL,CHN,249.87859973855439,16201.542073801122,0.015423136797738733,0.02,0.2525,0.9,1.7791774828943263,0.49414827432735936
NZL,FJI,77.3989773352921,16201.542073801122,0.0047772599041946105,0.02,0.5755,0.9,1.7791774828943263,0.49414827432735936
NZL,GBR,15.90234885109574,16201.542073801122,9.81533040414147e-4,0.02,0.04572,0.9,1.7791774828943263,0.49414827432735936
NZL,HKG,2565.800131458351,16201.542073801122,0.15836764918861682,0.02,0.02,0.9,1.7791774828943263,0.49414827432735936
NZL,IDN,2983.216296800586,16201.542073801122,0.1841316266816742,0.02,0.605,0.9,1.7791774828943263,0.49414827432735936
NZL,IND,449.2554345802017,16201.542073801122,0.02772917741618405,0.02,0.79,0.9,1.7791774828943263,0.49414827432735936
NZL,KOR,118.71140498103115,16201.542073801122,0.007327167033871098,0.02,0.02,0.9,1.7791774828943263,0.49414827432735936
NZL,LAO,188.09536207067475,16201.542073801122,0.011609719692969003,0.02,0.62,0.9,1.7791774828943263,0.49414827432735936
NZL,MYS,5688.756248677835,16201.542073801122,0.3511243696905185,0.02,0.19875,0.9,1.7791774828943263,0.49414827432735936
NZL,SGP,24.07628664022623,16201.542073801122,0.0014860490767208542,0.02,0.02,0.9,1.7791774828943263,0.49414827432735936
NZL,THA,186.15768325102616,16201.542073801122,0.01149012127382951,0.02,0.6225,0.9,1.7791774828943263,0.49414827432735936
NZL,TUR,40.57415807531756,16201.542073801122,0.0025043392715640594,0.02,0.47,0.9,1.7791774828943263,0.49414827432735936
NZL,TWN,867.1845969049051,16201.542073801122,0.0535248183756036,0.02,0.03,0.9,1.7791774828943263,0.49414827432735936
NZL,UKR,55.76054157262085,16201.542073801122,0.0034416811263163053,0.02,0.49035,0.9,1.7791774828943263,0.49414827432735936
NZL,USA,142.6644608243819,16201.542073801122,0.008805609995302792,0.02,0.02,0.9,1.7791774828943263,0.49414827432735936
NZL,VNM,111.88854511420527,16201.542073801122,0.006906042931255035,0.02,0.64,0.9,1.7791774828943263,0.49414827432735936
OMN,ARE,359.25495441,4992.74118464,0.07195545315171469,1,0.64,0.18523836485812084,0.18523836485812084,0
OMN,GBR,3068.6656934999996,4992.74118464,0.6146254292012264,1,0.04572,0.18523836485812084,0.18523836485812084,0
OMN,HKG,105.3036743,4992.74118464,0.02109135450961552,1,0.02,0.18523836485812084,0.18523836485812084,0
OMN,IDN,100.1338404,4992.74118464,0.020055884472453406,1,0.605,0.18523836485812084,0.18523836485812084,0
OMN,IND,82.67325,4992.74118464,0.016558689293637224,1,0.79,0.18523836485812084,0.18523836485812084,0
OMN,KEN,17.45507885,4992.74118464,0.0034960912661966058,1,0.94,0.18523836485812084,0.18523836485812084,0
OMN,MDG,28.660059999999998,4992.74118464,0.005740345621794238,1,0.987,0.18523836485812084,0.18523836485812084,0
OMN,PAK,31.454415849999997,4992.74118464,0.006300029319919175,1,0.72,0.18523836485812084,0.18523836485812084,0
OMN,TWN,150.5094074,4992.74118464,0.030145645815376352,1,0.03,0.18523836485812084,0.18523836485812084,0
OMN,USA,4.9901573699999995,4992.74118464,9.994824857639428e-4,1,0.02,0.18523836485812084,0.18523836485812084,0
PAK,ARE,1443.5212420199998,8340.35744674,0.1730766638286264,0.72,0.64,0.04588542471739067,0.04588542471739067,0
PAK,AUS,29.07122163,8340.35744674,0.0034856085983896393,0.72,0.02,0.04588542471739067,0.04588542471739067,0
PAK,CHN,106.9350931,8340.35744674,0.012821404092434647,0.72,0.2525,0.04588542471739067,0.04588542471739067,0
PAK,GBR,28.602739879999998,8340.35744674,0.0034294381341149795,0.72,0.04572,0.04588542471739067,0.04588542471739067,0
PAK,HKG,335.9488140799999,8340.35744674,0.04027990601425751,0.72,0.02,0.04588542471739067,0.04588542471739067,0
PAK,IND,1036.56051543,8340.35744674,0.12428250492251515,0.72,0.79,0.04588542471739067,0.04588542471739067,0
PAK,KOR,18.53203572,8340.35744674,0.002221971400907239,0.72,0.02,0.04588542471739067,0.04588542471739067,0
PAK,LAO,482.81177999999994,8340.35744674,0.057888619652472675,0.72,0.62,0.04588542471739067,0.04588542471739067,0
PAK,LKA,89.68945314999999,8340.35744674,0.010753670178135706,0.72,0.87,0.04588542471739067,0.04588542471739067,0
PAK,MYS,517.4298255499999,8340.35744674,0.06203928654787428,0.72,0.19875,0.04588542471739067,0.04588542471739067,0
PAK,OMN,0.46517481999999993,8340.35744674,5.5773966879779606e-5,0.72,1,0.04588542471739067,0.04588542471739067,0
PAK,PHL,20.677130979999998,8340.35744674,0.0024791660443860327,0.72,0.74,0.04588542471739067,0.04588542471739067,0
PAK,RUS,244.73045695999997,8340.35744674,0.02934292187388898,0.72,0.975,0.04588542471739067,0.04588542471739067,0
PAK,THA,68.48431568,8340.35744674,0.008211196716367174,0.72,0.6225,0.04588542471739067,0.04588542471739067,0
PAK,TUR,1303.7097531699997,8340.35744674,0.15631341480209357,0.72,0.47,0.04588542471739067,0.04588542471739067,0
PAK,TWN,1107.2681903799999,8340.35744674,0.13276028005403995,0.72,0.03,0.04588542471739067,0.04588542471739067,0
PAK,UKR,401.0677773299999,8340.35744674,0.04808760054843519,0.72,0.49035,0.04588542471739067,0.04588542471739067,0
PAK,USA,16.068372869999997,8340.35744674,0.001926580841721676,0.72,0.02,0.04588542471739067,0.04588542471739067,0
PAK,VNM,38.46290283,8340.35744674,0.004611661199848696,0.72,0.64,0.04588542471739067,0.04588542471739067,0
PAN,CAN,21.74416706,2921.5602193799996,0.007442655782263646,0.443,0.02,0.24126429785119916,0.24126429785119916,0
PAN,COL,27.778211999999996,2921.5602193799996,0.00950800596740565,0.443,0.06,0.24126429785119916,0.24126429785119916,0
PAN,CRI,928.9772640499999,2921.5602193799996,0.3179729987722599,0.443,0.111,0.24126429785119916,0.24126429785119916,0
PAN,ECU,287.89030269999995,2921.5602193799996,0.09853991740108467,0.443,0.3588,0.24126429785119916,0.24126429785119916,0
PAN,GTM,0.00110231,2921.5602193799996,3.7730182410339887e-7,0.443,0.77,0.24126429785119916,0.24126429785119916,0
PAN,HKG,280.23586206,2921.5602193799996,0.09591993353451067,0.443,0.02,0.24126429785119916,0.24126429785119916,0
PAN,JAM,0.013227719999999998,2921.5602193799996,4.527621889240786e-6,0.443,0.38,0.24126429785119916,0.24126429785119916,0
PAN,PAK,19.235309499999996,2921.5602193799996,0.006583916830604309,0.443,0.72,0.24126429785119916,0.24126429785119916,0
PAN,PER,1002.4991364299999,2921.5602193799996,0.34313827583630835,0.443,0.5839,0.24126429785119916,0.24126429785119916,0
PAN,PRY,19.651982679999996,2921.5602193799996,0.006726536920115394,0.443,0.254,0.24126429785119916,0.24126429785119916,0
PAN,USA,333.53365286999997,2921.5602193799996,0.11416285403173411,0.443,0.02,0.24126429785119916,0.24126429785119916,0
PER,CAN,23.8319422,2116.10340469,0.011262182248362895,0.5839,0.02,0.03459794958465293,0.03459794958465293,0
PER,CHL,2.9045868499999994,2116.10340469,0.0013726110187065783,0.5839,0.158,0.03459794958465293,0.03459794958465293,0
PER,ECU,51.259619619999995,2116.10340469,0.024223589218934843,0.5839,0.3588,0.03459794958465293,0.03459794958465293,0
PER,HKG,55.108886139999996,2116.10340469,0.026042624390594567,0.5839,0.02,0.03459794958465293,0.03459794958465293,0
PER,KOR,22.288708199999995,2116.10340469,0.010532901251706646,0.5839,0.02,0.03459794958465293,0.03459794958465293,0
PER,MYS,783.632179,2116.10340469,0.3703184718020898,0.5839,0.19875,0.03459794958465293,0.03459794958465293,0
PER,USA,977.8007785699999,2116.10340469,0.4620760858863811,0.5839,0.02,0.03459794958465293,0.03459794958465293,0
PHL,ARE,631.6765620505217,92440.52971839077,0.006833329103314858,0.74,0.64,0.9,1.4740686150019402,0.38944497505713777
PHL,AUS,12.536360482090362,92440.52971839077,1.356154115546602e-4,0.74,0.02,0.9,1.4740686150019402,0.38944497505713777
PHL,BRA,0.2739195101847199,92440.52971839077,2.963197106498454e-6,0.74,0.2520932,0.9,1.4740686150019402,0.38944497505713777
PHL,CAN,10.095313643171496,92440.52971839077,1.092087385687391e-4,0.74,0.02,0.9,1.4740686150019402,0.38944497505713777
PHL,CHE,14.806460009984859,92440.52971839077,1.6017281656748402e-4,0.74,0.02,0.9,1.4740686150019402,0.38944497505713777
PHL,CHN,35178.800249821295,92440.52971839077,0.3805560218768692,0.74,0.2525,0.9,1.4740686150019402,0.38944497505713777
PHL,GBR,0.5148609958017463,92440.52971839077,5.569645667005694e-6,0.74,0.04572,0.9,1.4740686150019402,0.38944497505713777
PHL,HKG,1169.319988661268,92440.52971839077,0.012649429770939913,0.74,0.02,0.9,1.4740686150019402,0.38944497505713777
PHL,IDN,70.058784599972,92440.52971839077,7.578795233367644e-4,0.74,0.605,0.9,1.4740686150019402,0.38944497505713777
PHL,IND,242.3999219280099,92440.52971839077,0.0026222255829391372,0.74,0.79,0.9,1.4740686150019402,0.38944497505713777
PHL,JPN,161.46781151343262,92440.52971839077,0.0017467209675812694,0.74,0.153,0.9,1.4740686150019402,0.38944497505713777
PHL,KOR,7950.443115915992,92440.52971839077,0.08600603155494765,0.74,0.02,0.9,1.4740686150019402,0.38944497505713777
PHL,MYS,914.2632355083593,92440.52971839077,0.009890285552165862,0.74,0.19875,0.9,1.4740686150019402,0.38944497505713777
PHL,SGP,2.6920836381790654,92440.52971839077,2.9122330284997092e-5,0.74,0.02,0.9,1.4740686150019402,0.38944497505713777
PHL,THA,203.9616787211796,92440.52971839077,0.002206409670547377,0.74,0.6225,0.9,1.4740686150019402,0.38944497505713777
PHL,TWN,24821.806654726068,92440.52971839077,0.26851649087627244,0.74,0.03,0.9,1.4740686150019402,0.38944497505713777
PHL,UKR,641.3290279352128,92440.52971839077,0.006937747218551716,0.74,0.49035,0.9,1.4740686150019402,0.38944497505713777
PHL,USA,1393.8639928381458,92440.52971839077,0.015078494217681237,0.74,0.02,0.9,1.4740686150019402,0.38944497505713777
PHL,VNM,15144.528508162837,92440.52971839077,0.16382996240176106,0.74,0.64,0.9,1.4740686150019402,0.38944497505713777
PHL,ZAF,503.25340417482766,92440.52971839077,0.005444077459399358,0.74,0.02,0.9,1.4740686150019402,0.38944497505713777
PRY,ARG,0.11243561999999999,888.7694044899999,1.265070775748841e-4,0.254,0.246,0.062362807893112195,0.062362807893112195,0
PRY,BOL,145.06399599999997,888.7694044899999,0.1632189353809289,0.254,0.5752,0.062362807893112195,0.062362807893112195,0
PRY,BRA,664.42176174,888.7694044899999,0.7475749709467815,0.254,0.2520932,0.062362807893112195,0.062362807893112195,0
PRY,CHL,1.10231,888.7694044899999,0.0012402654664204326,0.254,0.158,0.062362807893112195,0.062362807893112195,0
PRY,KOR,17.22138913,888.7694044899999,0.01937666738188642,0.254,0.02,0.062362807893112195,0.062362807893112195,0
PRY,URY,60.847511999999995,888.7694044899999,0.06846265374640788,0.254,0.218,0.062362807893112195,0.062362807893112195,0
QAT,CHE,0.057320119999999995,1965.4859709099999,2.9163332045286166e-5,0.02,0.02,0.17653311951512643,0.17653311951512643,0
QAT,HKG,88.01945349999998,1965.4859709099999,0.04478253968877116,0.02,0.02,0.17653311951512643,0.17653311951512643,0
QAT,IND,189.59732,1965.4859709099999,0.09646332907286964,0.02,0.79,0.17653311951512643,0.17653311951512643,0
QAT,KEN,318.57530617,1965.4859709099999,0.16208475200792344,0.02,0.94,0.17653311951512643,0.17653311951512643,0
QAT,NGA,113.92153387999998,1965.4859709099999,0.05796100077338913,0.02,0.82,0.17653311951512643,0.17653311951512643,0
QAT,PHL,84.8448007,1965.4859709099999,0.04316733976010916,0.02,0.74,0.17653311951512643,0.17653311951512643,0
QAT,RUS,26.620786499999998,1965.4859709099999,0.013544124401801172,0.02,0.975,0.17653311951512643,0.17653311951512643,0
QAT,TUR,24.217750699999996,1965.4859709099999,0.012321507789133405,0.02,0.47,0.17653311951512643,0.17653311951512643,0
QAT,TWN,37.504995439999995,1965.4859709099999,0.019081792490554163,0.02,0.03,0.17653311951512643,0.17653311951512643,0
QAT,VNM,343.8876507,1965.4859709099999,0.1749631672724601,0.02,0.64,0.17653311951512643,0.17653311951512643,0
RUS,ARE,132.2772,26493.939279059996,0.004992734323375908,0.975,0.64,0.04702652782376947,0.04702652782376947,0
RUS,ARM,44.66890812999999,26493.939279059996,0.0016860047748846823,0.975,1,0.04702652782376947,0.04702652782376947,0
RUS,AZE,3748.9111152899995,26493.939279059996,0.1415007060974517,0.975,1,0.04702652782376947,0.04702652782376947,0
RUS,BLR,5618.732010539999,26493.939279059996,0.21207612621732222,0.975,0.091,0.04702652782376947,0.04702652782376947,0
RUS,CHN,155.68916209,26493.939279059996,0.005876406692494082,0.975,0.2525,0.04702652782376947,0.04702652782376947,0
RUS,GBR,257.94384692999995,26493.939279059996,0.009735956748941102,0.975,0.04572,0.04702652782376947,0.04702652782376947,0
RUS,HKG,630.0594521099998,26493.939279059996,0.023781267310746035,0.975,0.02,0.04702652782376947,0.04702652782376947,0
RUS,IND,130.88277785,26493.939279059996,0.0049401025823836535,0.975,0.79,0.04702652782376947,0.04702652782376947,0
RUS,KAZ,253.59854090999994,26493.939279059996,0.009571945426418205,0.975,0.9908,0.04702652782376947,0.04702652782376947,0
RUS,KGZ,135.33611025,26493.939279059996,0.0051081913046039755,0.975,1,0.04702652782376947,0.04702652782376947,0
RUS,KOR,21.186398199999996,26493.939279059996,7.996696141273744e-4,0.975,0.02,0.04702652782376947,0.04702652782376947,0
